SOL,MINIMUM,MAXIMUM,MEDIAN,MEAN,MODE,STD
1043,1.03,16.23,4.73,4.8294122952594,1.29,3.09547991762509
793,0.69,8.59,1.13,2.25454481792718,0.9,1.79558581464485
303,0.63,10.5,2.7,3.34295159420289,0.67,1.91484350262875
540,1.37,34.1,7.305,8.90745716144891,1.71,7.03459127906993
1500,0.79,10.16,1.66,3.01984291508404,0.87,2.21752388532504
792,0.51,8.06,1.85,2.5569090909091,0.57,1.92962601805269
1042,0.83,26.59,5.98,5.39980089916504,1.17,3.99892866110529
1274,0.82,33.22,3.91,6.46624251886542,1.27,6.32168843533923
539,1.37,34.49,3.81,7.49043617677287,1.89,6.9151498748155
302,0.64,10.71,2.67,2.91490507521515,0.7,1.90612763547674
1499,0.47,9.75,2.03,3.18117505379103,0.92,2.33632986352309
791,0.49,8.84,2.225,2.75257413954827,0.74,1.87241925998582
1041,1,21.01,3.21,4.27764282732268,1.04,3.64577116865624
1273,0.83,27.75,6.57,6.56109561896529,1.05,5.65899075616763
538,1.04,48.66,4.86,6.18861354380656,1.58,5.88435942308481
301,0.73,12.44,2.19,3.1152402841621,0.76,2.17067314343217
1498,0.44,9.63,1.24,2.29597274013109,0.47,2.04569792888158
790,0.48,7.2,2.05,2.10710583927076,0.51,1.49199124187699
1040,0.96,22.4,3.65,4.68170364550599,0.99,3.55297884247304
537,1.06,33.68,4.28,5.53980049785344,1.1,5.6223089118639
300,0.84,11.18,1.76,3.00965511571506,0.92,2.45577945715533
1272,0.87,43.16,8.02,8.76663260116724,0.91,7.82141576580573
789,0.6,7.9,1.51,2.07001990287398,0.65,1.46772270117774
1497,0.44,14.04,1.14,2.22150251782094,0.5,2.06037168864022
299,0.74,10.33,1.85,3.10591919847191,1.11,2.27087623955307
536,1.18,31.59,6.21,7.47138230798628,1.22,6.64230587318297
1039,0.97,20.29,1.87,4.29342761956629,1.05,3.84871477781222
1271,0.93,32.85,7.98,7.94440094038421,1.52,6.02097122751387
788,0.68,7.72,1.99,2.43581883854676,0.72,1.66868375482433
1496,0.49,9.71,2.54,2.71607212857707,1.03,1.68768390433052
535,1.23,48.84,3.6,8.98647664778787,1.38,10.0750815532047
1270,0.89,42.09,4.18,6.4118557802993,0.99,7.02463677964003
298,0.52,11.97,2,3.10757891075625,0.59,2.5637955844853
1038,1.05,19.83,1.76,4.78617105367168,1.54,4.66788981810891
787,0.69,7.47,1.19,2.41105957632847,1.02,1.87018901121433
1495,0.51,9.31,1.38,2.40102370146245,1.27,1.88618642296055
534,1.21,44.12,2.98,8.17280872966849,1.3,8.75958355687035
297,0.55,11.5,1.58,2.3997393037385,0.62,2.03760840677102
1269,0.9,42.74,5.66,6.00400007355102,0.93,4.64375636121121
1037,1.07,12.66,6.04,5.87504779215897,1.15,3.40739757922148
786,0.77,8,1.82,2.73533373282933,1.41,1.76727961002623
1494,0.54,8.62,1.87,2.84379301464671,0.82,1.99398015754749
533,1.24,41.24,6.815,9.06039409572944,1.29,8.07054546520219
296,0.76,13.81,1.75,2.64136079945165,0.82,2.18817033060107
1268,0.99,36.38,5.4,5.83981097381587,1.05,5.25020787674289
532,1.06,44.65,4.41,6.72572235930904,1.18,7.54182559695545
785,0.75,7.06,1.97,2.29461699440734,1.97,1.48168542832174
1036,1.16,19.47,3.09,3.92170624868058,1.19,2.80945323750104
1493,0.58,8.12,1.92,2.98879473239735,0.88,2.08638990366203
295,0.87,10.05,1.53,2.45475211993168,0.9,1.9606916015911
531,1.11,58.55,4.99,7.3538575124378,1.19,9.22051898367811
784,0.73,7.1,2.22,2.27209887354223,0.77,1.42174518368914
1492,0.58,10.94,2.22,2.62828829153892,0.63,2.08247845746819
1035,1.16,17.65,3.12,3.96005523922835,1.2,2.69348251144155
294,0.64,9.16,1.54,2.7173159359526,0.68,2.27516356086918
783,0.76,7.86,1.83,2.37988775672664,0.81,1.6101009137853
1491,0.58,9.9,2.19,2.28419297812862,0.6,1.75535628401897
1266,1.13,23.28,8.04,7.63412344248042,1.32,5.5145356918132
530,1.28,40.47,3.92,7.54029731343278,1.32,7.36874606585074
293,0.64,7.7,1.52,2.68746717676721,0.68,1.991921029354
782,0.55,6.52,1.18,2.2627051771565,1.01,1.59690160325943
1490,0.65,9.27,2.85,2.80361361304297,0.69,2.12522133621384
1034,0.99,17.3,3.03,4.09444702482322,1.02,2.93542635696901
1265,1.18,26.62,8.48,7.93708954633023,3.45,5.53839927223418
529,1.18,37.86,2.54,6.87634274600196,1.49,7.44022600093669
781,0.58,6.91,1.14,2.41478012962507,0.96,1.84169550184387
292,0.66,9.81,2.77,3.24189646676905,0.68,1.77439583524116
1489,0.7,8.62,3.23,3.07543232157506,1.35,1.86151972897277
528,1.33,47.01,2.72,8.35086221335991,1.69,9.19144584812924
1264,1.27,43.12,2.28,4.93816104146576,1.84,6.14496185993265
1033,1.06,16.53,1.93,3.90370921106977,1.1,3.21113042760898
780,0.5,9.24,2.43,3.34095644315925,0.63,2.6071125138346
291,0.76,10.51,2.52,2.95129523397195,2.04,1.56558112983813
1488,0.49,9.38,3.31,3.35648699004173,0.85,1.86591176511446
527,1.16,39.34,10,8.76073311334628,3.27,7.25678605668588
1032,0.98,15.25,4.51,4.89390532954464,1.36,3.30505965952123
779,0.4,11.27,2.08,2.79050935251801,0.59,2.29077471053469
1263,1.25,37.32,2.75,5.34248449365254,1.29,5.75387969301344
290,0.71,10.44,2.33,2.53645553271123,0.77,1.69061971791114
526,1.11,53.11,4.43,6.85823562189062,1.15,8.22818620331065
1487,0.51,8.96,3.22,3.33386773692889,0.7,2.28446265429819
778,0.41,12.23,2.16,2.63214708542302,0.44,2.31321700738096
1262,1.19,33.85,5.71,8.48003063283837,1.45,7.43374458269199
1031,0.91,14.82,4.49,4.55284686897036,0.98,3.06201848028553
525,1.13,47.14,5.16,7.00356855721395,1.17,7.44797892498316
289,0.75,11.23,3.14,2.99242677699724,0.91,2.06926191745133
1486,0.53,11.64,2.59,3.41562327225971,0.78,2.38089325688018
777,0.41,11.97,1.24,2.46573995237756,0.45,2.45541208720788
1261,1.06,44.74,6.5,8.299167778837,1.26,8.04672491759784
524,1.13,46.91,3.07,6.93640491920721,1.17,7.69567392167239
1030,0.91,16.03,5.61,4.95886088236216,1.06,3.34145434774014
1260,1.32,40.6,8.24,9.74102441359503,2.38,8.2731921851155
523,1.37,35.9,2.82,7.34279471503017,1.59,7.15744085521463
288,0.62,9.22,3.26,3.15671992786292,0.72,1.88879508881799
1485,0.48,13.42,2.64,3.29461382512587,0.52,2.40450254803182
776,0.49,10.6,1.19,2.76858640249911,0.56,2.50747418995061
1029,0.87,18.78,3.32,4.42425556564485,1.3,3.16719416901587
522,1.36,43.3,2.56,8.06428577125541,1.66,8.67321233176447
1259,1.01,38.91,5.15,8.3076768115942,1.12,7.42795271885647
775,0.52,10.67,1.17,3.00433373004472,0.8,2.69139969264958
287,0.65,9.4,3.21,3.07282358846998,1.21,1.69413706026574
1028,0.83,19.84,3.65,4.25979198089491,0.87,3.07659053515784
521,1.24,38.17,4.71,7.6580943363142,1.38,6.88475775261092
774,0.57,11.8,2.58,3.51260122523212,0.82,2.62943590886752
1027,0.9,14.86,3.86,3.89914975507348,0.94,3.34662748558838
1258,0.99,46.97,3.53,5.98205389999276,1.04,7.44127812385677
286,0.6,10.91,1.73,2.61477049935309,0.65,1.88320906548979
520,1.17,36.99,4.54,6.02126320549184,1.34,5.57818865086026
773,0.63,9.32,2.27,2.89486921383985,0.81,1.81711168772261
1026,0.95,13.17,7.26,7.04447691865009,7.14,2.68106484658928
1482,0.52,9.71,3.83,3.95239912912173,0.86,2.60468651779852
519,1.1,33.21,5.17,5.71976035843471,1.16,5.02203634357305
1257,1.01,36.61,2.62,5.4328169055538,1.19,5.19644077290615
285,0.64,11.06,2.51,2.67886260751469,0.73,1.68092168225039
772,0.31,9.39,2.26,2.4487431738863,0.36,1.94339385719452
1481,0.58,8.55,2.33,3.1481843478261,0.72,2.15826897352986
518,1.24,29.91,6.39,7.56429813485332,1.28,5.95772996555369
771,0.32,9.36,1.6,2.42078845679515,0.37,2.16546466892673
1025,0.92,14.23,5.44,5.05491207247359,0.96,3.35750624915071
284,0.61,10.15,2.22,2.74471903815785,0.64,1.81453191359101
1480,0.56,8.85,1.83,2.25333604964587,0.62,1.61383532728438
517,1.37,33.49,3.4,6.83116978499919,1.49,6.2670831861886
770,0.37,11.23,1.04,1.94470911348873,0.47,1.86556987643572
1255,1.31,41.08,2.81,6.37201687734159,1.67,6.9780349158972
516,1.13,36.85,5.78,8.15291724434671,2.12,7.06961444309088
1024,0.96,12.47,6.655,5.35389977392618,2.49,3.17254198525347
283,0.66,7.73,3.32,3.20179491191289,0.71,1.98534556431841
1479,0.6,6.16,2.37,2.37587838896722,0.64,1.23572540521181
769,0.39,8.34,1.01,2.6161267874166,0.88,2.58000654458305
515,1.14,33.6,3.71,6.50345145112226,1.29,5.98266122135142
1254,1.29,41.23,3.41,5.40449826614647,1.74,4.91148221949531
768,0.4,10.32,2.47,3.05114898506321,0.62,2.2126706164658
1478,0.42,8.03,1.85,2.20751401283859,0.86,1.4186708073737
282,0.69,6.85,3.64,3.15391882984404,0.72,1.96846418808693
1023,1.02,16.86,3.56,4.64095292130681,1.12,2.80304550043954
514,1.2,34.52,4.4,5.64827681177295,1.38,5.39210317797261
1253,1.25,33.42,2.66,6.34877668648232,1.29,6.62480852391297
281,0.6,10.65,1.77,3.18684246611471,0.84,2.41114584922586
1477,0.41,7.13,1.03,2.54297005872725,0.63,2.17416314755899
767,0.39,11.9,2.15,2.57796258197248,0.62,2.02636438732676
1022,0.99,16.54,3.76,4.8589494502017,1.1,2.97215108237902
513,1.09,33.55,3.62,5.23650023449618,1.36,5.34032328500442
1252,1.07,41.77,3.46,5.76355748631276,1.63,6.40014135835067
280,0.52,10.4,2.13,2.72600156715246,0.67,1.79177791730373
1476,0.43,8.55,1.43,2.52369623909085,0.83,2.08535455345732
766,0.37,10.36,2.25,2.5477012250267,0.43,2.10879660722104
512,1.13,34.94,3.44,5.9751017388087,1.19,5.58093215596422
1251,1.06,50.25,2.94,5.91119979955619,1.1,5.3423313957668
1021,0.8,15.53,4.14,4.62872598371234,0.84,3.04076256779054
279,0.52,10.24,2.49,2.82779445872254,1.36,1.76352137801471
1475,0.45,9.06,1.85,2.85192158214757,0.7,2.31812136438443
765,0.42,8.64,1.2,2.34524054574727,0.47,2.24257244851938
511,1.29,31.13,5.78,7.02386612415387,1.42,5.97362887012674
1250,1.11,44.05,2.12,6.14585104646229,1.7,5.92723534073412
764,0.42,11.31,1.1,2.38742015045008,0.47,2.10408831327296
278,0.51,8.27,2.19,2.45916126030658,0.55,1.73502644860827
1474,0.46,7.03,0.98,1.91172538080613,0.49,1.53937942828318
1020,0.83,12.3,5.45,4.88490487263504,0.97,2.89971447219024
510,1.36,24.44,2.81,6.45352834541861,1.71,5.40443693748038
1249,1.19,37.34,8.63,8.2123139561841,1.39,6.92571044788523
509,1.36,31.75,5.86,7.32315381040892,3.5,5.68978366420035
1473,0.47,7.13,0.94,1.71207304248069,0.51,1.38136447060266
1019,0.85,14.46,5.62,5.0881940171975,1.02,3.37986550801798
762,0.48,12.04,2.28,3.28374712863709,0.76,2.53667210433506
508,1.33,22.85,4.83,6.04787172930754,1.64,4.27658988052919
276,0.53,7.68,1.08,2.66076168281612,0.57,2.32303988132052
1248,1.02,47.08,5.31,8.16294555381864,1.08,8.11252191729078
1472,0.46,10.22,0.9,1.89219680071379,0.49,1.85822557642235
507,1.24,29.45,5.64,6.5870827633379,1.28,5.20609123513733
761,0.5,10.07,1.97,2.46660749720385,0.56,2.01523721858135
1018,0.86,11.31,6.38,5.05249724653644,1.05,2.91937772836887
275,0.55,7.98,1.5,2.23573098152889,0.58,1.72482543363749
506,1.32,29.6,7.28,7.57458618331048,1.36,5.77667118284584
1471,0.55,10.47,1.4,2.30606083408096,0.95,2.05085039553724
760,0.3,12.98,2.05,2.43478218025049,0.35,2.155814565878
1247,1.11,39.73,4.25,7.34138232836346,2.89,6.82650755600204
274,0.55,7.68,1.96,2.3495706174592,0.58,1.70904181302846
505,1.19,29.35,5.7,6.3531901769425,1.69,5.09342591390139
1470,0.65,10,2.06,2.96273748953438,0.96,2.06476978993976
1017,0.77,16.75,3.84,4.60650727047208,0.84,3.21646737231283
504,1.23,34.4,2.7,7.68341523201461,1.96,7.31476552699164
273,0.62,9.04,1.65,2.38451976856314,0.66,1.79183125571077
1246,1.02,44.55,2.7,5.55570479685721,1.07,6.39738949063226
759,0.33,10.28,1.46,2.83266707383719,0.39,2.6176933567785
1469,0.74,8.85,1.97,2.79070173913045,0.99,1.92648749428876
503,1.25,31.09,5.7,7.16974539027417,1.76,5.70897305734242
1016,0.82,16.62,3.71,4.66902910827855,0.85,3.2185488012563
758,0.37,12.69,1.12,2.80541579315165,0.43,2.75941140049893
272,0.62,7.79,1.41,2.2193998328404,0.66,1.66050436466439
1245,1.09,41.77,3.56,5.89658563145658,1.13,5.0636442818361
1468,0.44,7.77,2.56,2.40580378933846,0.49,1.33514539672322
502,1.25,31.09,2.53,4.40188324768757,1.34,4.69750276471306
1015,0.9,13.53,4.14,4.53262189657901,0.94,2.81464986956465
757,0.38,17.37,2.59,3.50362195649038,0.67,3.22071283638311
501,1.19,28.17,4.12,5.42915863877329,1.34,5.01864540238931
1244,1.2,44.72,5.07,6.58271524702366,1.24,5.55512981485034
1467,0.35,7.04,2.13,2.14142227265355,0.39,1.31573191674852
500,1.18,26.85,3.79,5.46050273597811,1.24,5.05607657729409
1014,0.94,13.45,5.62,5.28128101466507,1.11,3.20702531487787
755,0.46,13.33,2.21,2.77179897225079,0.63,2.36837673982005
499,1.37,25.77,7.35,7.10464320236538,1.46,4.43825168619689
1243,1.24,33.7,8.07,8.29678880967721,1.75,6.20150691702293
1466,0.38,6.88,2.19,2.22689599409898,0.46,1.31577240548256
754,0.43,12.38,2.02,2.60397760367528,0.49,2.31120825003228
498,1.39,24.99,7.43,7.39837295690934,2.02,4.8495758149397
269,0.59,7.74,1.35,2.26562702720065,0.93,1.6487531343643
1013,1.01,12.31,5.3,4.97395358976849,1.16,2.98502099087953
1242,1.05,34.88,7.11,8.96581015397152,1.27,6.99825173157583
753,0.5,16.14,2.05,3.0544665003689,0.54,2.59927344589862
497,1.45,28.37,3.52,6.72472184222529,3.31,5.70837383186192
1465,0.36,6.26,1.18,2.04191545504921,0.44,1.50953726565969
268,0.52,9.2,2.36,2.80579676600125,0.83,1.85667330266201
752,0.71,13.75,1.24,3.061962906949,0.75,2.91324005080411
1012,0.92,12.33,6.7,5.36107410732388,2.55,3.24689737381357
1241,1.03,34.94,13.15,10.6611185183039,1.28,7.57732548192467
496,1.44,26.83,4.39,5.7003439545216,7.85,4.27765090930846
267,0.49,3.94,2.2,1.89560771820148,0.54,0.855184776092591
1464,0.43,6.37,2.95,2.83251406526281,2.83,1.41720528522736
495,1.29,28.36,5.12,6.18810437235542,5.17,5.03086913202253
751,0.64,12,1.42,3.24541567501028,1.01,2.79450180088016
262,1.08,10.78,5.57,5.26737369632942,1.3,2.03132535167648
1011,0.8,13.26,3.57,4.39796405763443,0.89,2.58628938195008
494,1.12,30.94,3.41,5.88148947770142,1.16,6.09431846442216
261,0.62,9.38,5.19,4.39523048327137,1.21,2.53451848686425
1240,0.93,44.9,2.25,4.89252428800266,0.96,6.32446914706331
750,0.37,13.14,1.95,3.3841298641492,0.74,2.63351647923678
260,0.69,10.89,5.17,4.7637109665427,1.32,2.8648930076795
493,1.36,27.6,4.35,7.90586921743769,1.4,6.40822423753271
1010,0.77,15.95,3.65,4.70861534807622,0.8,2.9568643903849
1239,0.97,44.68,3.06,5.93835652984476,1,7.40993439095231
1463,0.39,7.39,2.85,2.6308720821273,0.44,1.55930192836217
259,0.65,14.85,5.225,5.03013568773237,1.27,3.24610143891323
492,1.34,35.33,2.68,7.52299361786995,1.68,7.47562494782111
258,0.71,12.02,5.63,4.94624349442381,0.75,3.02402931544697
749,0.38,13.58,2.2,3.04412926076584,0.66,2.38988520028544
1238,0.95,43.07,2.39,5.32952139898759,0.99,6.67881664684193
1009,0.79,16.11,4.15,4.73880211902368,0.82,3.11004040752708
257,0.65,12.9,5.14,5.15462639405209,0.78,3.31626377957502
1462,0.42,8.25,1.73,2.23962176529002,2.13,1.51792272928961
491,1.35,35.45,4.22,7.60525376156077,1.88,6.4913824344612
256,0.74,10.24,6.04,4.75510966542753,0.76,2.74998930906667
748,0.35,11.71,2.47,3.01379672391399,0.41,2.37373062269566
255,0.78,10.4,4.74,4.54079182156132,1.39,2.58661133136405
490,1.31,31.05,4.41,5.58555069060222,1.65,5.23379424276797
1237,1.11,43.6,2.02,6.8057273544328,1.32,8.13869467591527
1008,0.82,12.52,5.68,5.49291425857019,0.98,3.45922043975804
1461,0.45,9.11,2.47,2.64338143453191,0.48,1.56418163421529
254,0.76,11.22,5.22,4.93525257206414,1.63,2.88161516096847
747,0.36,17.22,3.05,3.1809577835585,0.41,2.43602107831193
253,0.76,11.92,5.47,4.80749999999998,0.8,2.93315569610238
489,1.21,25.36,5.08,5.97959113542324,1.25,4.48347407223218
1007,0.85,13.29,5.63,5.7245341449219,1.5,3.02019056439344

746,0.43,12.28,3.16,3.97709499482874,0.47,3.19589439107631
1236,0.98,30.48,1.69,4.29753878949785,1.05,5.42089430016609
251,0.78,15.55,4.6,5.325301090154,0.84,3.82606592836649
1460,0.52,9.87,1.82,2.50744060726963,0.58,1.77883063363885
1006,0.87,12.24,6.63,5.28285809518289,2.38,3.12648369028102
488,1.19,29.05,3.27,5.63762826582501,1.27,5.41172079709206
1235,1.14,39.18,3.72,8.0377295229523,1.36,7.96184963158219
249,0.82,11.44,4.29,4.63578473784397,0.87,2.94390170660451
487,1.34,25.52,4.7,6.96080916100606,1.64,5.51526163833584
744,0.51,10.82,4.47,4.18715515121712,0.89,2.54764633555172
1005,0.9,15.89,3.02,3.80070053909916,1.05,2.58572675167964
1459,0.51,7.95,2.26,2.80974063142832,0.54,1.93920782432428
248,0.83,10.84,4.29,4.34387004672088,0.99,2.68604116024795
1234,1.02,64.57,2.68,6.33645189220389,1.07,8.88821559893027
247,0.87,13.57,5.22,4.82185672261633,0.9,3.23383514194085
486,1.42,27.25,4.43,7.48778804596088,1.91,5.92833435701451
743,0.56,10.68,2.2,2.61758157028678,2.2,1.78854228187188
1004,0.88,13.97,3.21,3.63083691951954,0.9,2.24060177970659
1458,0.57,7.59,2.66,2.84210835095136,0.6,1.63413669657392
246,0.9,11.59,4.43,4.64126059871951,0.97,2.99173064578134
485,1.26,13.44,2.03,3.14657163095449,1.57,2.167510185263
245,0.96,10.81,4.455,4.4098399377055,1.04,2.68066804905531
1233,1.06,63.76,2.25,5.8586454012685,1.11,6.81778573857908
478,1.8,25.97,9.03,8.35420862660169,9.26,5.26877437236095
1003,0.96,12.55,1.9,3.45153017152731,0.99,2.8743828903459
742,0.6,9.64,2.49,2.77133450340051,0.63,1.84594769129126
244,0.77,10.77,5.07,4.88114746501066,1.25,2.82563352864257
1457,0.39,6.2,2.84,2.78221625732563,0.89,1.67059967998185
477,1.26,24.54,5.74,6.6354004329004,1.33,4.78052623556987
243,0.74,11.42,5.73,4.97600557620818,0.9,2.99109492715396
1232,1.11,54.55,2.02,5.46703896639004,1.14,6.57680503242116
1002,1.04,13.28,1.69,3.72687573868037,1.23,3.02841754617214
741,0.61,11.29,2.34,2.74114548542317,0.65,1.77265971795181
242,0.76,12.39,5.73,5.36825929368032,0.9,3.38699328258689
1456,0.35,9.19,2.1,2.42550907331237,0.39,1.85229284696016
476,1.3,39.92,4.05,6.25785021374544,1.35,5.63407805292771
241,0.75,10.73,5.72,4.59825557620818,0.78,2.66370487303558
1001,0.86,11.13,3.35,3.89490841619489,1.52,2.59264938352584
740,0.46,10.86,1.39,2.68297556404529,0.84,2.31676655205278
1231,1.09,38.77,1.8,4.47673869383211,1.16,5.35336558536554
1455,0.38,9.83,1.64,2.27487646981107,0.41,1.78011207506026
475,1.41,26.2,7.86,7.3128020281346,1.53,4.5166032510726
239,0.8,12.72,5.44,5.1771087360595,0.84,3.18182561059897
238,0.8,11.74,5.275,5.17772118959112,0.86,3.20464241340935
474,1.29,26.76,2.82,6.50188896662412,1.67,5.74169170502418
1000,0.88,13.76,2.53,3.70866498468194,2.29,2.49747080072702
739,0.5,9.93,1.49,2.57976006052528,0.87,2.06712447338945
1230,1.21,46.74,3.04,8.09544567962148,1.25,8.95153259649547
473,1.21,29.06,5.67,7.33142208846846,3.32,5.65871346102088
236,0.89,11.21,5.4,4.70018122676578,0.92,2.65343127515736
1453,0.42,8.83,1.02,2.5686056054824,0.69,2.30928470123446
738,0.48,17.05,1.47,3.25380076600664,0.97,3.35812996255879
999,0.93,12.86,2.7,3.49933035714286,2.7,2.39034294421805
472,1.16,28.4,4.26,5.39304201266135,1.72,4.47174867833398
1229,1.18,37.26,1.72,7.44598150885432,1.24,7.9461699243574
737,0.45,14.38,2.09,2.61712162210918,0.49,2.54372107611727
235,0.93,10.71,3.26,3.99695632641276,0.96,2.76423506503251
1452,0.43,14.33,2.08,3.0941326871173,0.79,2.69925440255919
471,1.12,24.13,4.32,5.34061903978957,1.73,4.21100362896673
998,0.9,12.06,2.4,3.27089863886474,0.95,2.32982683262834
1228,1.03,47.2,3.85,6.03221112467082,1.09,7.01170707189407
736,0.52,14.33,2.17,2.96168831702705,0.58,2.7592022109921
1451,0.45,8.38,2.35,2.81332359201937,0.64,1.96261526040282
234,0.48,9.53,3.78,4.11780183680678,1.26,2.69633333667094
470,1.14,26.96,5.72,6.50819942999388,1.19,4.8619401370243
1227,0.99,41.15,2.92,5.89037309356745,1.03,5.94264727773053
735,0.49,15.88,2.08,2.89586794585665,0.54,2.62372258792488
1450,0.48,9.38,2.13,2.36311784749906,0.5,1.84986012700174
997,0.83,9.73,4.46,4.47623235031275,1.1,2.27992072721578
469,1.21,25.91,5.87,6.72153468414778,1.37,5.1075283421745
233,0.42,10.36,1.65,3.58436184430338,0.44,3.0773417940989
734,0.54,14.32,1.58,3.01373980806697,0.58,2.85245346411249
468,1.23,26.81,5.7,7.32813325674896,1.94,5.70367310334327
1449,0.52,11.37,1.41,2.28071312974949,0.55,1.9712067990857
1226,0.98,51.82,2.05,4.60096898498756,1.04,5.23741715655421
996,0.6,12.68,1.72,2.63284972846636,0.64,2.04221137728263
733,0.57,15.09,1.22,3.19585708782739,0.63,3.60355400330189
232,0.43,13.85,1.91,2.49197246146876,0.75,2.23259671040696
1448,0.57,11.85,1.19,2.15172648378325,0.61,1.93632498642212
467,1.24,21.57,8.16,6.78169130881975,1.78,4.37678155777196
1225,1.13,37.29,5.98,6.65226573476957,1.34,5.80140479670362
732,0.77,20.75,1.58,3.75726205102259,0.85,3.97059275840414
995,0.63,12.15,1.77,3.3735621123413,1.19,2.72395053855929
466,1.31,28.66,4.3,5.49018046534572,4.34,4.46453801689794
1447,0.36,9.47,1.89,2.53367680803389,0.91,1.89628153560997
1224,1.12,45.31,9.84,9.41442886119964,1.35,7.98095973784102
731,0.79,21.27,2.55,3.22533526197363,0.9,2.81361115118823
230,0.4,11.36,2.02,2.71529641918112,0.44,2.24158394415073
1446,0.34,12.57,1.46,2.95495251279742,0.38,2.81501670030902
994,0.52,12.44,2.12,3.4296124862327,0.58,3.0284347183882
465,1.21,24.7,3.16,5.07381617888851,1.37,4.23764304493811
1223,1.12,51.43,9.41,9.81186286178766,1.53,8.46273186544928
229,0.49,10.92,2.47,2.57372712411785,0.57,1.89070575108306
730,0.4,21.42,2.37,3.11905234425177,0.43,2.97518173665443
1445,0.47,9.5,1.71,2.66587113417003,0.62,2.21473922005333
464,1.45,29.16,2.38,5.8050567628933,1.71,5.54183455397745
993,0.6,14.24,2.61,3.17310796189269,0.63,2.58104023651419
228,0.47,11.18,3.64,3.72042125064129,0.92,2.63170236461767
1222,1.05,49.44,2.08,5.38865192313272,1.56,7.21278118985867
729,0.41,18.2,2.21,2.96258694815192,0.46,2.73730683384487
1444,0.44,9.97,2.05,2.16522869565219,0.49,1.66908396587076
992,0.57,16.69,1.29,2.88859827847444,0.61,2.95984652504808
463,1.31,28.29,2.05,4.83089357429713,1.35,5.06170968536326
227,0.42,11.23,1.19,2.42353182687185,0.86,2.23619417167273
728,0.4,13.99,3.64,3.47366495176851,0.44,2.86363190488994
1221,1.12,56.43,2.38,5.73946642641759,1.17,6.54387416108152
1443,0.45,11.76,1.9,2.20421904306571,0.49,1.79652144357339
226,0.43,10.16,0.69,1.82098543109625,0.47,2.124869978663
462,1.39,12.66,1.91,3.74412199092916,1.43,3.25084407691672
991,0.61,14.96,1.54,2.91858743458858,0.65,2.88188465045638
225,0.5,10.67,2.685,3.50029994571119,1.02,2.8078601023617
727,0.43,17.55,3.34,3.72075229062855,0.69,3.48756306451933
457,2.05,26.95,8.9,9.14734754067164,2.11,6.51565029216018
1220,1.14,44.45,2.71,4.72963764382623,1.2,5.0919857439111
1442,0.53,12.54,2.33,2.57174235076269,0.56,1.87770605317921
224,0.4,8.44,0.76,1.59445647836746,0.47,1.81583060379999
990,0.61,18.3,1.23,2.90224086158108,0.67,3.2128505930548
726,0.46,17.04,3.7,4.29677640851432,0.77,3.52914583792496
223,0.48,7.68,2.375,2.80063517915309,1.21,2.05800223725497
456,1.55,25.35,2.45,6.41220872286972,1.68,5.53708028054532
222,0.47,3.41,1.28,1.54782647320106,0.79,0.947328784802088
1219,1.19,41.12,1.88,4.77468691738993,1.24,6.20265235464804
215,0.57,1.12,0.74,0.78662052117264,0.6,0.199115556958042
1441,0.54,10.44,2.23,2.82751311860377,0.96,2.31136578966161
455,1.55,24.87,5.89,7.0835790026748,1.71,5.0625875609506
989,0.79,15.28,1.53,3.43815678500635,0.82,3.27707194917178
725,0.49,20.54,2.22,3.72518615712637,0.68,3.5263783965536
1218,1.28,27.36,8.89,7.53812610460949,1.61,4.91038886651958
200,0.98,8.92,2.81,3.00190950162363,1.04,1.71882348075469
454,1.11,11.19,1.56,2.833164374685,1.25,2.13378630867045
1440,0.6,10.03,3.46,3.26365798627431,0.95,1.91581195329891
444,3.45,21.04,12.89,11.7715275520756,12.97,3.46789478052508
988,0.83,14.46,2.27,3.71300032848813,0.86,3.02569249881074
199,0.59,7.23,2.11,2.39533732108523,0.63,1.69015585376796
1217,1.25,36.65,1.84,5.55423610909825,1.31,6.45820043493223
724,0.51,18.17,2.79,3.65000204993646,0.54,3.45639590331058
1216,1.17,36.16,2.82,6.02395529229252,1.59,7.25335241614206
443,1.13,21.38,5.1,6.39846339791462,1.27,4.61730298802761
198,0.64,8.16,1.53,2.34538167468246,0.91,1.72455356209572
1439,0.68,9.57,3.42,3.80140628234322,0.76,2.52394835356176
987,0.79,12.8,2.68,3.20311994415472,0.83,2.43049838055919
723,0.49,19.37,2.29,3.80780228791666,0.53,3.81729440513472
197,0.67,8.87,2.89,3.70467572758164,2.79,1.88509742182128
442,1.18,21.16,4.29,4.91632383378445,4.3,3.72494168347493
1215,1.14,36.75,5.35,7.1338289198355,1.19,5.467235823698
1438,0.34,11.07,2.44,2.98741471184476,0.38,2.22411629482869
722,0.57,19.02,1.5,3.44255068908288,0.62,3.58316897421296
196,0.67,8.75,1.74,2.32710678935975,0.77,1.64618850348008
986,0.62,16.27,2.56,3.22751612623295,0.68,2.42127818828783
441,1.11,21.24,4.18,4.96434962585574,1.18,3.90891879779687
195,0.58,3.47,2.2,1.84556065385718,0.65,0.78452600956784
192,0.62,10.21,1.15,3.4294193548387,0.64,3.49722781293897
721,0.66,16.97,1.5,4.12013998035367,0.99,4.14339715287925
1214,1.1,33.82,4.33,5.25150527344974,1.15,4.33984100486915
